Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,TSLA,V,VZ,WMT,XOM
2022-06-22,132.68643188476562,126.66655731201172,365.3299865722656,108.94999694824219,29.44161033630371,437.96978759765625,164.60231018066406,38.62896728515625,125.80062103271484,90.65415954589844,110.50760650634766,242.66824340820312,35.208919525146484,103.62334442138672,54.35234069824219,308.1542663574219,221.52040100097656,154.49330139160156,79.0297622680664,244.91168212890625,97.38481140136719,16.314712524414062,142.09518432617188,123.91259765625,16.062366485595703,236.086669921875,187.9535675048828,38.3779411315918,38.31986999511719,76.82199096679688
2022-06-23,135.54896545410156,128.28892517089844,376.6400146484375,112.44000244140625,28.971996307373047,452.290771484375,170.10707092285156,38.061561584472656,121.17254638671875,91.4298095703125,111.25546264648438,248.478271484375,35.23717498779297,102.48977661132812,55.001182556152344,308.7488708496094,221.9943389892578,157.3680419921875,81.54707336425781,250.4556121826172,100.24362182617188,16.180078506469727,143.9105224609375,127.31236267089844,16.291603088378906,235.07000732421875,190.688232421875,39.36024475097656,39.25017166137695,74.50491333007812
2022-06-24,138.8722381591797,130.76971435546875,387.7200012207031,116.45999908447266,29.179710388183594,461.2127685546875,182.7581787109375,39.0988655090332,123.16329193115234,94.80388641357422,116.93807220458984,255.31678771972656,36.36748123168945,105.54863739013672,56.0322380065918,322.1412353515625,225.93150329589844,168.67874145507812,82.5487060546875,259.0086364746094,104.80101013183594,17.078584671020508,145.69078063964844,129.1464080810547,16.591981887817383,245.7066650390625,199.2897186279297,38.50638961791992,39.281917572021484,75.98260498046875
2022-06-27,138.8722381591797,131.4564666748047,381.07000732421875,113.22000122070312,29.215835571289062,458.7179870605469,178.22659301757812,38.80629348754883,125.54540252685547,93.66950225830078,114.8154067993164,255.03717041015625,36.38631820678711,104.70294189453125,55.916683197021484,320.5135192871094,225.1385955810547,168.0145721435547,83.68328094482422,256.28985595703125,102.5640640258789,16.822298049926758,145.88368225097656,128.1622772216797,16.42598533630371,244.9199981689453,197.3987579345703,38.50638961791992,39.40891647338867,77.84500122070312
2022-06-28,134.73532104492188,130.89852905273438,365.6300048828125,107.4000015258789,29.13455581665039,446.2061767578125,168.54409790039062,38.17681884765625,127.56166076660156,93.0005111694336,111.02303314208984,243.7237091064453,35.58568572998047,104.19913482666016,55.356719970703125,310.2401123046875,221.31080627441406,159.28128051757812,81.44960021972656,248.15293884277344,95.39849090576172,15.937753677368164,143.8315887451172,126.07769012451172,16.291603088378906,232.663330078125,192.1234130859375,38.12858200073242,38.8532829284668,80.00469207763672
2022-06-29,136.4900665283203,132.31484985351562,368.5,108.91999816894531,28.77330780029297,447.3774108886719,167.70855712890625,38.01721954345703,125.04344940185547,92.73871612548828,110.71971893310547,247.07989501953125,35.124149322509766,103.7313232421875,55.75669479370117,314.4313659667969,225.78567504882812,162.51287841796875,81.99913024902344,251.81019592285156,95.83476257324219,15.498971939086914,146.21690368652344,127.22286987304688,16.56036376953125,228.49000549316406,193.46163940429688,38.49129104614258,38.71040725708008,77.04931640625
2022-06-30,134.0294952392578,131.47364807128906,366.05999755859375,106.20999908447266,28.114036560058594,456.3660888671875,162.23326110839844,37.804439544677734,123.17179107666016,91.52677154541016,108.00529479980469,247.44073486328125,35.23717498779297,101.31121826171875,55.916683197021484,307.50115966796875,225.00189208984375,159.84632873535156,80.81139373779297,248.4915313720703,94.86016082763672,15.11703109741211,146.15553283691406,128.6453857421875,16.568265914916992,224.47332763671875,190.93064880371094,38.34771728515625,38.60246276855469,74.88087463378906
2022-07-01,136.1959228515625,132.0229949951172,368.4800109863281,109.55999755859375,28.50237464904785,462.5362854003906,165.33953857421875,37.768978118896484,124.6435775756836,93.21379852294922,107.7817611694336,251.78024291992188,34.22932434082031,102.60673522949219,57.22327423095703,310.19134521484375,230.54312133789062,158.6369171142578,81.91935729980469,251.1522674560547,93.91342163085938,14.482791900634766,148.54965209960938,130.7210693359375,16.84493064880371,227.26333618164062,193.15130615234375,39.02022171020508,38.935829162597656,76.55094909667969
2022-07-05,138.77423095703125,132.1345977783203,376.489990234375,113.5,28.21337127685547,464.9168395996094,169.27151489257812,37.53638458251953,121.36819458007812,94.22215270996094,112.26749420166016,255.9754180908203,34.558998107910156,102.2164535522461,56.24555206298828,311.1856384277344,229.9324951171875,166.7258758544922,82.11437225341797,254.31602478027344,96.8279037475586,14.922572135925293,148.21641540527344,129.4595489501953,16.734264373779297,233.06666564941406,194.4701385498047,38.85397720336914,39.45020294189453,74.15515899658203
2022-07-06,140.1074676513672,130.9328155517578,382.8299865722656,114.33000183105469,27.978567123413086,469.0968933105469,169.79249572753906,38.189422607421875,119.76878356933594,93.15562438964844,113.56499481201172,255.840087890625,34.84157180786133,101.55387115478516,56.36109924316406,312.0725402832031,229.17604064941406,168.29214477539062,82.5487060546875,257.5669860839844,96.74436950683594,15.088109970092773,149.69850158691406,130.66738891601562,16.67102813720703,231.73333740234375,195.0325927734375,38.9219856262207,39.7296028137207,72.81737518310547
2022-07-07,143.469970703125,130.47787475585938,390.8900146484375,116.33000183105469,28.77330780029297,471.28692626953125,173.63600158691406,38.66355514526367,122.099853515625,94.46453857421875,117.73898315429688,258.64581298828125,35.924781799316406,104.12246704101562,55.916683197021484,316.3580322265625,230.52488708496094,170.69107055664062,82.44235229492188,259.6859130859375,100.3642807006836,15.814098358154297,149.40028381347656,130.62265014648438,16.718456268310547,244.5433349609375,196.66172790527344,38.79956817626953,39.78993225097656,75.14319610595703
