Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,V,VZ,WMT,XOM
2019-01-16,36.76214599609375,62.43488693237305,241.9499969482422,84.18900299072266,23.750295639038086,189.45384216308594,146.01388549804688,35.42350387573242,80.38502502441406,106.23592376708984,53.99669647216797,146.97390747070312,41.42170715332031,104.02658081054688,83.73344421386719,37.33363723754883,189.5585174560547,150.55723571777344,146.25564575195312,56.48476791381836,98.16132354736328,69.81193542480469,3.685546398162842,85.94795989990234,74.86367797851562,13.741767883300781,130.26022338867188,37.410438537597656,28.81393051147461,51.05442428588867
2019-01-17,36.98042678833008,63.63905715942383,244.39999389648438,84.66100311279297,24.201095581054688,190.607666015625,147.27210998535156,35.62494659423828,80.7890853881836,106.33171844482422,54.47297668457031,145.1724395751953,41.71430587768555,104.87968444824219,84.07654571533203,37.445045471191406,191.03456115722656,152.03465270996094,147.009033203125,57.234256744384766,98.85063934326172,71.11506652832031,3.75685977935791,86.64608764648438,74.85296630859375,13.777737617492676,130.203369140625,37.246585845947266,28.93056869506836,51.40359878540039
2019-01-18,37.20820999145508,65.31758880615234,247.50999450683594,84.80999755859375,24.459888458251953,192.527587890625,149.9163818359375,36.28571319580078,82.52811431884766,106.3604507446289,54.878387451171875,149.08251953125,42.33395004272461,106.17959594726562,85.4407958984375,37.882667541503906,193.61288452148438,153.2602081298828,148.73390197753906,57.43867492675781,100.33171081542969,72.3013687133789,3.885869264602661,87.32038879394531,75.4970703125,13.92162799835205,131.3604736328125,37.41698455810547,29.22663116455078,52.0164909362793
2019-01-22,36.37302780151367,64.7045669555664,243.85000610351562,81.6084976196289,24.284582138061523,191.45494079589844,146.41690063476562,36.08427047729492,81.06327819824219,105.9389877319336,53.45748519897461,147.03204345703125,41.54218292236328,104.64403533935547,84.0928955078125,37.970191955566406,191.1783447265625,154.93923950195312,146.285400390625,57.40837860107422,98.4407730102539,72.57098388671875,3.6838126182556152,87.19346618652344,74.68778228759766,13.750761032104492,130.93362426757812,37.35144805908203,29.154855728149414,51.23257064819336
2019-01-23,36.5201416015625,64.55130767822266,245.13999938964844,82.0009994506836,24.142663955688477,191.175537109375,147.2032928466797,36.6322135925293,80.37779235839844,106.43707275390625,53.74394226074219,146.84939575195312,41.258174896240234,104.64403533935547,83.88050079345703,38.40782165527344,190.11447143554688,156.21514892578125,143.0438690185547,57.11313247680664,99.40020751953125,72.34632110595703,3.6966888904571533,87.8439712524414,78.32141876220703,13.890151023864746,129.94728088378906,37.856109619140625,29.51970100402832,50.81211471557617
2019-01-24,36.23066711425781,62.67570495605469,242.55999755859375,82.74649810791016,24.276229858398438,189.57107543945312,144.37228393554688,36.75308609008789,81.90757751464844,105.89109802246094,53.7236213684082,147.1814727783203,42.824501037597656,103.20601654052734,83.92951965332031,37.94631576538086,191.49465942382812,157.28968811035156,144.560546875,55.394588470458984,98.92515563964844,72.29239654541016,3.908402442932129,86.86817932128906,77.87547302246094,13.759748458862305,130.60171508789062,37.40388488769531,29.415037155151367,50.88336944580078
2019-01-25,37.43124008178711,58.77855682373047,244.9499969482422,83.52850341796875,24.693634033203125,188.45333862304688,147.19349670410156,37.1721076965332,81.69827270507812,106.40833282470703,54.591426849365234,149.76332092285156,40.48362350463867,104.18096160888672,84.46051025390625,37.69170379638672,194.513916015625,154.46070861816406,147.7128448486328,55.2280387878418,99.82868957519531,72.4451904296875,3.965602397918701,86.74917602539062,77.29739379882812,13.786733627319336,131.52169799804688,36.96476745605469,28.990371704101562,51.111419677734375
2019-01-28,37.08483123779297,56.29719543457031,241.85000610351562,81.89450073242188,24.735374450683594,189.9856719970703,144.82443237304688,36.86590576171875,80.94061279296875,106.14012908935547,53.518436431884766,149.29013061523438,40.19961929321289,104.79842376708984,84.86077117919922,37.532562255859375,191.849365234375,154.1249542236328,146.18626403808594,55.205322265625,97.88187408447266,72.18453979492188,3.4173755645751953,86.32874298095703,77.2313232421875,13.791226387023926,128.97984313964844,36.09307861328125,29.026260375976562,50.769351959228516
2019-01-29,36.70045471191406,56.53802490234375,238.27000427246094,79.69400024414062,24.53502082824707,189.57107543945312,142.71102905273438,37.03512191772461,80.69529724121094,106.2263412475586,53.032745361328125,149.1738739013672,40.05331802368164,105.88709259033203,85.09770202636719,37.7155647277832,190.96751403808594,152.9244842529297,142.934814453125,55.44002151489258,95.88848114013672,72.09468841552734,3.258652687072754,86.47154235839844,77.24783325195312,13.804718017578125,128.04086303710938,34.919891357421875,28.921592712402344,50.96177291870117
2019-01-30,39.20836639404297,57.69843292236328,242.6699981689453,83.52149963378906,24.267881393432617,190.50852966308594,146.62330627441406,37.63947677612305,81.54676818847656,105.48878479003906,54.41697311401367,151.2410125732422,40.913936614990234,106.95142364501953,85.29376220703125,38.08158874511719,195.54904174804688,152.58871459960938,149.11056518554688,55.54599380493164,99.09281921386719,73.04731750488281,3.4020235538482666,87.91536712646484,78.0571517944336,13.206664085388184,130.5068359375,35.39179992675781,28.350399017333984,51.51765823364258
2019-01-31,39.490726470947266,58.59608840942383,247.82000732421875,85.9365005493164,23.766992568969727,193.4650421142578,149.3855438232422,38.106849670410156,82.73018646240234,106.82019805908203,55.79970932006836,152.3617401123047,40.55247497558594,108.12137603759766,84.55036926269531,38.29642868041992,202.36383056640625,150.07875061035156,165.23892211914062,56.348487854003906,97.2763900756836,73.5865249633789,3.559508800506592,89.38301086425781,79.66751861572266,13.51693344116211,128.0503692626953,36.086517333984375,28.658424377441406,52.223167419433594
2019-02-01,39.509700775146484,58.74935531616211,247.3800048828125,81.3115005493164,23.691865921020508,189.53500366210938,153.21923828125,38.147132873535156,85.41448974609375,106.60948944091797,55.43940734863281,153.0590362548828,41.938072204589844,109.03131103515625,84.86077117919922,38.749961853027344,204.89425659179688,148.34942626953125,164.2674560546875,57.87776565551758,95.73942565917969,73.25402069091797,3.5837745666503906,89.00222778320312,80.49332427978516,13.489954948425293,132.9254150390625,35.752262115478516,28.06928825378418,54.10456848144531
2019-02-04,40.63197326660156,57.311641693115234,254.74000549316406,81.66549682617188,24.109262466430664,190.35525512695312,155.0377655029297,38.15520095825195,86.40306091308594,107.08841705322266,56.56938552856445,154.76914978027344,42.35979080200195,107.9588851928711,85.1630630493164,39.18759536743164,205.9868621826172,149.04617309570312,167.77667236328125,58.19573974609375,98.49664306640625,73.68539428710938,3.693965196609497,89.7162094116211,80.955810546875,13.314582824707031,134.20578002929688,35.418006896972656,28.34142303466797,53.320648193359375
2019-02-05,41.32717514038086,58.15821075439453,254.82000732421875,82.94049835205078,24.025787353515625,190.7428741455078,156.2861785888672,38.082679748535156,86.21544647216797,107.91217041015625,57.0872917175293,154.7360076904297,43.03966522216797,107.9588851928711,84.78726959228516,39.195552825927734,206.89743041992188,149.06298828125,169.6700439453125,58.40771484375,99.87529754638672,74.46728515625,3.7130308151245117,89.56549072265625,80.46859741210938,13.323576927185059,135.18267822265625,35.48354721069336,28.589637756347656,53.8693962097168
2019-02-06,41.34140396118164,57.713035583496094,254.35000610351562,82.01300048828125,23.984041213989258,190.7338104248047,155.44081115722656,38.25995635986328,85.78248596191406,106.71487426757812,55.65102767944336,153.34962463378906,43.21721267700195,108.05638122558594,84.7464370727539,39.195552825927734,206.36068725585938,147.89608764648438,169.00588989257812,58.58942413330078,98.76679992675781,74.33247375488281,3.788555145263672,89.68448638916016,80.86499786376953,13.292098999023438,134.19631958007812,35.25416564941406,28.601606369018555,53.63422393798828
2019-02-07,40.55842208862305,57.778709411621094,253.74000549316406,80.71849822998047,23.574996948242188,188.9442901611328,152.2952117919922,37.63142395019531,85.31346893310547,106.27422332763672,54.80949401855469,152.8100128173828,42.636940002441406,107.2845230102539,83.63542175292969,39.32284927368164,205.0859375,147.1405792236328,164.93167114257812,58.157867431640625,98.0588607788086,74.04489135742188,3.650383710861206,89.7162094116211,80.22083282470703,13.242635726928711,132.94436645507812,35.10996627807617,28.927570343017578,53.22087860107422
2019-02-08,40.6060791015625,58.143611907958984,257.0,79.41100311279297,23.616731643676758,187.76930236816406,154.00564575195312,38.02627944946289,84.84442901611328,106.81063842773438,54.63454055786133,153.20021057128906,42.29917526245117,107.56887817382812,82.80216979980469,39.386512756347656,207.58755493164062,146.69566345214844,165.87339782714844,58.68783187866211,98.43146514892578,74.01792907714844,3.6689558029174805,89.66065979003906,80.6915512084961,13.287603378295898,133.14353942871094,35.3590202331543,28.58365821838379,53.307350158691406
2019-02-11,40.37255859375,58.21660232543945,258.3900146484375,79.55000305175781,23.71690559387207,188.64602661132812,157.19053649902344,38.340545654296875,84.38983154296875,104.827880859375,54.62165451049805,151.85533142089844,42.23855209350586,107.24391174316406,82.41004180908203,39.47404098510742,208.0859375,146.2843475341797,164.3467559814453,58.07461166381836,98.04022216796875,75.20423889160156,3.626365900039673,89.62101745605469,81.15400695800781,13.359548568725586,133.54188537597656,35.424564361572266,28.76907730102539,53.39380645751953
2019-02-12,40.720458984375,58.333351135253906,261.3699951171875,81.90049743652344,23.950651168823242,191.52015686035156,160.02154541015625,38.5903434753418,85.66705322265625,104.59797668457031,55.88347244262695,154.01373291015625,43.312477111816406,108.99881744384766,83.81514739990234,39.51382827758789,209.82078552246094,146.04095458984375,163.60328674316406,59.44490051269531,99.56787109375,76.12989807128906,3.743241310119629,90.27153778076172,81.9715805053711,13.404515266418457,134.6705322265625,35.667057037353516,28.999347686767578,54.33054733276367
2019-02-13,40.55126190185547,58.96101760864258,260.2300109863281,82.0,23.959001541137695,192.3336639404297,157.67218017578125,38.27607345581055,86.28036499023438,105.55584716796875,55.935508728027344,156.4130096435547,43.710872650146484,109.23441314697266,84.2154312133789,39.61725616455078,211.3831329345703,146.19198608398438,162.64175415039062,59.82342529296875,99.49336242675781,76.74998474121094,3.785583257675171,90.53331756591797,81.95507049560547,13.418004035949707,136.09323120117188,35.70638656616211,29.289430618286133,54.94303894042969
2019-02-14,40.699012756347656,58.76394271850586,260.1400146484375,81.13249969482422,23.700212478637695,193.27359008789062,156.7580108642578,39.00130844116211,86.12003326416016,105.9964599609375,55.96376037597656,155.83187866210938,44.005340576171875,109.12068176269531,83.6680908203125,36.275390625,210.68344116210938,147.63589477539062,162.52279663085938,59.76287841796875,99.57718658447266,76.1029281616211,3.8264408111572266,89.31952667236328,81.31092071533203,13.395520210266113,136.0172119140625,35.41145324707031,29.46287727355957,54.95744323730469
2019-02-15,40.608455657958984,59.00477981567383,259.45001220703125,80.39749908447266,24.3012752532959,195.65060424804688,156.34515380859375,39.83129119873047,86.98735809326172,107.84512329101562,55.489463806152344,159.717041015625,44.74150848388672,110.80243682861328,86.22504425048828,35.996891021728516,212.88792419433594,151.0776824951172,161.08541870117188,60.421512603759766,100.8067626953125,76.7320327758789,3.8960211277008057,91.953369140625,81.32743072509766,13.701295852661133,137.6798858642578,36.15205764770508,29.902496337890625,55.99506759643555
2019-02-19,40.7299919128418,58.76394271850586,257.80999755859375,81.37899780273438,24.317964553833008,197.1419677734375,157.8785858154297,40.008575439453125,86.95820617675781,108.72634887695312,55.8304443359375,159.6671905517578,44.51632308959961,110.24186706542969,85.92279052734375,35.6706657409668,211.43109130859375,150.4732666015625,160.87725830078125,59.989994049072266,100.76020050048828,76.00408172607422,3.878688335418701,91.9692153930664,82.57442474365234,13.773240089416504,137.2333526611328,36.33557891845703,30.563405990600586,56.36974334716797
2019-02-20,40.992095947265625,58.377159118652344,258.1000061035156,81.1050033569336,24.551715850830078,196.2290802001953,155.84381103515625,39.99244689941406,87.66520690917969,108.88919067382812,55.53704071044922,159.26873779296875,44.50767135620117,110.77808380126953,86.33941650390625,35.885494232177734,211.92945861816406,151.51417541503906,161.14488220214844,60.13383483886719,100.23632049560547,76.24673461914062,3.92598295211792,91.889892578125,81.98809814453125,13.87216567993164,137.50889587402344,36.5452995300293,29.86958885192871,56.58591842651367
